date,"Education, Science & Tech",Entertainment,Gaming,Howto & Style,Music,News & Politics,Others
2017-05-08,17560.0,68161.0,42182.0,11823.0,25038.0,23376.0,32465.0
2017-05-15,18405.0,68738.0,43619.0,11903.0,23909.0,23508.0,31371.0
2017-05-22,17406.0,67728.0,42209.0,11924.0,22688.0,23224.0,30473.0
2017-05-29,19482.0,70872.0,43113.0,12316.0,23632.0,24031.0,30606.0
2017-06-05,19381.0,72037.0,46487.0,12090.0,23899.0,24630.0,31056.0
2017-06-12,19424.0,71600.0,45524.0,12467.0,23880.0,24226.0,31779.0
2017-06-19,18524.0,72514.0,43168.0,12096.0,24848.0,24247.0,31053.0
2017-06-26,18127.0,70913.0,44847.0,12359.0,22885.0,22440.0,31748.0
2017-07-03,17511.0,69672.0,43603.0,11910.0,23208.0,23593.0,30975.0
2017-07-10,17639.0,73239.0,43573.0,12376.0,23309.0,24786.0,33298.0
2017-07-17,17861.0,74340.0,44533.0,12537.0,24347.0,25333.0,33677.0
2017-07-24,18858.0,73140.0,43847.0,12796.0,23895.0,26228.0,32579.0
2017-07-31,18121.0,71779.0,44362.0,12530.0,22897.0,25370.0,32944.0
2017-08-07,19088.0,72676.0,45154.0,12489.0,22832.0,25258.0,32648.0
2017-08-14,18856.0,73915.0,44729.0,12327.0,22448.0,25271.0,31632.0
2017-08-21,19761.0,72266.0,45834.0,12544.0,22794.0,26587.0,33142.0
2017-08-28,19911.0,70440.0,44884.0,12211.0,23903.0,26538.0,32721.0
2017-09-04,20689.0,72725.0,44110.0,12339.0,24205.0,27072.0,34520.0
2017-09-11,21103.0,73045.0,44346.0,12686.0,24930.0,27172.0,33934.0
2017-09-18,21525.0,74015.0,45115.0,13000.0,26600.0,28015.0,33929.0
2017-09-25,20889.0,74858.0,45359.0,12998.0,24883.0,26096.0,33209.0
2017-10-02,22157.0,74345.0,44762.0,13027.0,24290.0,27821.0,34181.0
2017-10-09,21965.0,75658.0,45053.0,13308.0,25197.0,28051.0,35433.0
2017-10-16,21632.0,74548.0,44596.0,12733.0,24806.0,26937.0,35478.0
2017-10-23,21874.0,76678.0,46487.0,13073.0,25562.0,29008.0,35588.0
2017-10-30,23275.0,78727.0,46772.0,12806.0,26315.0,30281.0,35742.0
2017-11-06,21712.0,78105.0,46433.0,13408.0,25924.0,30631.0,37177.0
2017-11-13,21886.0,78009.0,47029.0,13685.0,29139.0,31153.0,37080.0
2017-11-20,20500.0,74753.0,43933.0,12689.0,25843.0,28966.0,33618.0
2017-11-27,22713.0,80231.0,44552.0,13953.0,26457.0,30787.0,37512.0
2017-12-04,21126.0,81455.0,47109.0,14270.0,28300.0,31626.0,36744.0
2017-12-11,21056.0,80554.0,46723.0,14095.0,29141.0,30483.0,34999.0
2017-12-18,19939.0,78078.0,43478.0,13253.0,25681.0,27438.0,33557.0
2017-12-25,17967.0,71112.0,40733.0,11712.0,22115.0,25955.0,31667.0
2018-01-01,21216.0,74741.0,41672.0,12742.0,24464.0,31115.0,32344.0
2018-01-08,24504.0,77450.0,42955.0,12976.0,25641.0,33332.0,35641.0
2018-01-15,25024.0,80580.0,45200.0,13692.0,26560.0,34206.0,37441.0
2018-01-22,24310.0,79495.0,46236.0,14158.0,28003.0,33411.0,37146.0
2018-01-29,23549.0,84339.0,45498.0,14250.0,27097.0,33969.0,37223.0
2018-02-05,25377.0,80676.0,45734.0,14590.0,27614.0,35131.0,37054.0
2018-02-12,23555.0,81163.0,43924.0,14597.0,26271.0,35120.0,39032.0
2018-02-19,24043.0,80767.0,44380.0,13982.0,26119.0,35487.0,36803.0
2018-02-26,23851.0,82675.0,45413.0,13919.0,25983.0,35806.0,44128.0
2018-03-05,23318.0,82136.0,45068.0,14013.0,26330.0,35968.0,40012.0
2018-03-12,23259.0,84637.0,46011.0,14166.0,26712.0,37742.0,39733.0
2018-03-19,24180.0,85358.0,47069.0,13965.0,27403.0,38161.0,38252.0
2018-03-26,22740.0,84258.0,48364.0,13559.0,26428.0,37087.0,36302.0
2018-04-02,22902.0,86605.0,46505.0,13496.0,27618.0,84633.0,37750.0
2018-04-09,23310.0,85727.0,45378.0,13709.0,27344.0,39172.0,37414.0
2018-04-16,23482.0,88819.0,47390.0,13704.0,27666.0,39788.0,38311.0
2018-04-23,23131.0,85133.0,45971.0,13776.0,27868.0,38855.0,38514.0
2018-04-30,24038.0,83636.0,45405.0,14004.0,28164.0,39777.0,38631.0
2018-05-07,24824.0,85298.0,45671.0,13547.0,28541.0,40771.0,37430.0
2018-05-14,24781.0,87013.0,45590.0,14053.0,27696.0,38549.0,37226.0
2018-05-21,24884.0,84248.0,46525.0,14156.0,27430.0,37849.0,37544.0
2018-05-28,25058.0,86781.0,48151.0,14282.0,27069.0,39298.0,36784.0
2018-06-04,24829.0,87319.0,50345.0,13924.0,34315.0,41459.0,39456.0
2018-06-11,23769.0,85050.0,48639.0,13946.0,42975.0,40478.0,38593.0
2018-06-18,24152.0,84872.0,46591.0,13357.0,43122.0,39552.0,39428.0
2018-06-25,23921.0,87073.0,47541.0,13664.0,31133.0,39086.0,39031.0
2018-07-02,22674.0,85974.0,45596.0,13164.0,33292.0,39346.0,38839.0
2018-07-09,24134.0,89122.0,46823.0,13537.0,29898.0,43281.0,40257.0
2018-07-16,23838.0,89877.0,47995.0,13471.0,30478.0,44923.0,38304.0
2018-07-23,24720.0,86303.0,47538.0,13621.0,37065.0,51217.0,38138.0
2018-07-30,23666.0,87165.0,46982.0,13780.0,29422.0,44209.0,38600.0
2018-08-06,24523.0,86885.0,48373.0,13714.0,32383.0,42966.0,38480.0
2018-08-13,23284.0,87264.0,47913.0,13625.0,47243.0,42102.0,40841.0
2018-08-20,22933.0,84700.0,47573.0,13418.0,27992.0,42283.0,38172.0
2018-08-27,25294.0,93033.0,47892.0,13430.0,28654.0,44132.0,38486.0
2018-09-03,25925.0,88790.0,50588.0,14173.0,28136.0,47027.0,41379.0
2018-09-10,25069.0,88785.0,48680.0,14283.0,32775.0,46628.0,41843.0
2018-09-17,24019.0,91798.0,48422.0,13724.0,28493.0,46261.0,41483.0
2018-09-24,23656.0,92318.0,49864.0,14301.0,28750.0,47177.0,41653.0
2018-10-01,24192.0,90656.0,49229.0,14134.0,30073.0,49566.0,43523.0
2018-10-08,24062.0,89818.0,50619.0,14286.0,31251.0,49892.0,39190.0
2018-10-15,24158.0,87226.0,49875.0,14214.0,31363.0,50143.0,40642.0
2018-10-22,24387.0,88474.0,52089.0,14516.0,30441.0,51038.0,40821.0
2018-10-29,23036.0,89644.0,51655.0,14875.0,34187.0,50987.0,42966.0
2018-11-05,22847.0,85945.0,48895.0,14149.0,43472.0,49774.0,40868.0
2018-11-12,25053.0,88669.0,50240.0,14847.0,31867.0,53219.0,42684.0
2018-11-19,23847.0,86164.0,47409.0,13838.0,29837.0,52012.0,38951.0
2018-11-26,26133.0,90165.0,49309.0,15560.0,30842.0,54686.0,42471.0
2018-12-03,25638.0,91380.0,52108.0,16058.0,33154.0,55686.0,42257.0
2018-12-10,25428.0,90661.0,48963.0,15242.0,34325.0,54021.0,41593.0
2018-12-17,23567.0,89118.0,49113.0,14660.0,29677.0,51456.0,38877.0
2018-12-24,19852.0,79775.0,42988.0,11982.0,24139.0,45878.0,33554.0
2018-12-31,21960.0,83965.0,43715.0,12754.0,26718.0,51447.0,35975.0
2019-01-07,25032.0,87933.0,45846.0,14262.0,30448.0,56472.0,40481.0
2019-01-14,23582.0,87066.0,48049.0,14663.0,35204.0,57926.0,41273.0
2019-01-21,22951.0,90529.0,49222.0,14706.0,30050.0,58253.0,40266.0
2019-01-28,22946.0,90716.0,50315.0,14660.0,28278.0,59021.0,40612.0
2019-02-04,23489.0,88632.0,48482.0,14971.0,29094.0,59540.0,40807.0
2019-02-11,23505.0,90185.0,50554.0,14666.0,31074.0,60584.0,40875.0
2019-02-18,24436.0,89297.0,49518.0,14361.0,29251.0,60792.0,42562.0
2019-02-25,24455.0,89047.0,50104.0,15021.0,30421.0,61453.0,42771.0
2019-03-04,24178.0,89145.0,49155.0,14581.0,30319.0,65342.0,43809.0
2019-03-11,24609.0,89796.0,49403.0,14526.0,33517.0,64999.0,41042.0
2019-03-18,22641.0,91214.0,49789.0,14147.0,32198.0,62907.0,41909.0
2019-03-25,24070.0,93035.0,50318.0,14373.0,31525.0,66816.0,42320.0
2019-04-01,24170.0,92619.0,46728.0,13905.0,30469.0,66707.0,41929.0
2019-04-08,24747.0,92185.0,46199.0,14210.0,31004.0,66468.0,41546.0
2019-04-15,23073.0,87667.0,48712.0,13902.0,28822.0,67395.0,41149.0
2019-04-22,24019.0,86627.0,47790.0,13818.0,31163.0,67998.0,42356.0
2019-04-29,23398.0,87040.0,47153.0,14111.0,28544.0,68999.0,41157.0
2019-05-06,24731.0,94817.0,47822.0,14324.0,28816.0,71027.0,42219.0
2019-05-13,24180.0,90641.0,48429.0,14066.0,29258.0,72072.0,42512.0
2019-05-20,23680.0,88667.0,46749.0,13651.0,30387.0,73416.0,40674.0
2019-05-27,23427.0,91008.0,46659.0,13834.0,31190.0,71299.0,44704.0
2019-06-03,21552.0,87276.0,49029.0,13246.0,31609.0,67591.0,43052.0
2019-06-10,22930.0,86272.0,47466.0,13606.0,29936.0,74826.0,40775.0
2019-06-17,23971.0,87220.0,47880.0,13642.0,29914.0,75749.0,41539.0
2019-06-24,22919.0,86647.0,49061.0,13803.0,34577.0,76586.0,40467.0
2019-07-01,22400.0,85843.0,46679.0,13461.0,35406.0,76034.0,40215.0
2019-07-08,23429.0,87075.0,47150.0,13800.0,30811.0,77505.0,42443.0
2019-07-15,22918.0,88498.0,47828.0,14045.0,33794.0,79523.0,47310.0
2019-07-22,22652.0,86050.0,47680.0,15082.0,34758.0,79712.0,45826.0
2019-07-29,22770.0,85272.0,48109.0,15360.0,33484.0,78459.0,41151.0
2019-08-05,22467.0,85204.0,46674.0,13840.0,35987.0,76206.0,41566.0
2019-08-12,21692.0,83177.0,47442.0,13426.0,38885.0,73927.0,39569.0
2019-08-19,22739.0,85475.0,47772.0,13814.0,35253.0,78680.0,39683.0
2019-08-26,22521.0,86575.0,46336.0,13708.0,42404.0,78196.0,38243.0
2019-09-02,24545.0,88576.0,48111.0,14414.0,44778.0,79510.0,40162.0
2019-09-09,24803.0,86797.0,47601.0,13940.0,44194.0,80127.0,41590.0
2019-09-16,24878.0,88607.0,48337.0,14019.0,42789.0,81131.0,41210.0
2019-09-23,25206.0,89702.0,47240.0,14466.0,47308.0,80239.0,41576.0
2019-09-30,8471.0,29468.0,14409.0,4777.0,15951.0,28552.0,13448.0
2019-10-07,3.0,32.0,0.0,13.0,41.0,2.0,51.0
2019-10-14,3.0,16.0,0.0,6.0,26.0,1.0,35.0
2019-10-21,1.0,7.0,0.0,2.0,18.0,3.0,20.0
2019-10-28,0.0,3.0,1.0,2.0,22.0,1.0,5.0
2019-11-04,0.0,1.0,0.0,2.0,14.0,2.0,1.0
2019-11-11,1.0,0.0,0.0,2.0,14.0,1.0,5.0
2019-11-18,0.0,0.0,0.0,1.0,4.0,0.0,0.0
